2020/12/20 16:25:18.440328053	raw_sock_udp 	192.168.1.6	55501	0	[55]
2020/12/20 16:25:18.440340151	raw_sock_udp 	192.168.1.6	55501	2	[56]
2020/12/20 16:25:18.440355639	raw_sock_udp 	192.168.1.6	55501	2	[57]
2020/12/20 16:25:18.440366179	raw_sock_udp 	192.168.1.6	55501	1	[58]
2020/12/20 16:25:18.440376689	raw_sock_udp 	192.168.1.6	55501	3	[59]
2020/12/20 16:25:18.441183996	raw_sock_udp 	192.168.1.6	55501	3	[60]
2020/12/20 16:25:18.441235674	raw_sock_udp 	192.168.1.6	55501	1	[61]
2020/12/20 16:25:18.441246213	raw_sock_udp 	192.168.1.6	55501	3	[62]
2020/12/20 16:25:18.441253842	raw_sock_udp 	192.168.1.6	55501	2	[63]
2020/12/20 16:25:18.441261454	raw_sock_udp 	192.168.1.6	55501	1	[64]
2020/12/20 16:25:18.441270120	raw_sock_udp 	192.168.1.6	55501	1	[65]
2020/12/20 16:25:18.441278329	raw_sock_udp 	192.168.1.6	55501	2	[66]
2020/12/20 16:25:18.441288665	raw_sock_udp 	192.168.1.6	55501	2	[67]
2020/12/20 16:25:18.441295448	raw_sock_udp 	192.168.1.6	55501	1	[68]
2020/12/20 16:25:18.441301952	raw_sock_udp 	192.168.1.6	55501	3	[69]
2020/12/20 16:25:18.441309325	raw_sock_udp 	192.168.1.6	55501	1	[70]
2020/12/20 16:25:18.441315228	raw_sock_udp 	192.168.1.6	55501	0	[71]
2020/12/20 16:25:18.441320117	raw_sock_udp 	192.168.1.6	55501	0	[72]
2020/12/20 16:25:18.441400445	raw_sock_udp 	192.168.1.6	55501	0	[73]
2020/12/20 16:25:18.441420893	raw_sock_udp 	192.168.1.6	55501	3	[74]
2020/12/20 16:25:18.441432494	raw_sock_udp 	192.168.1.6	55501	2	[75]
2020/12/20 16:25:18.441442591	raw_sock_udp 	192.168.1.6	55501	1	[76]
2020/12/20 16:25:18.441801913	raw_sock_udp 	192.168.1.6	55501	2	[77]
2020/12/20 16:25:18.441821040	raw_sock_udp 	192.168.1.6	55501	3	[78]
2020/12/20 16:25:18.441832083	raw_sock_udp 	192.168.1.6	55501	2	[79]
2020/12/20 16:25:18.441859826	raw_sock_udp 	192.168.1.6	55501	2	[80]
2020/12/20 16:25:18.441871328	raw_sock_udp 	192.168.1.6	55501	0	[81]
2020/12/20 16:25:18.441883359	raw_sock_udp 	192.168.1.6	55501	2	[82]
2020/12/20 16:25:18.441892936	raw_sock_udp 	192.168.1.6	55501	3	[83]
2020/12/20 16:25:18.441900952	raw_sock_udp 	192.168.1.6	55501	1	[84]
2020/12/20 16:25:18.441909361	raw_sock_udp 	192.168.1.6	55501	1	[85]
2020/12/20 16:25:18.441919030	raw_sock_udp 	192.168.1.6	55501	3	[86]
2020/12/20 16:25:18.441928540	raw_sock_udp 	192.168.1.6	55501	2	[87]
2020/12/20 16:25:18.441938643	raw_sock_udp 	192.168.1.6	55501	1	[88]
2020/12/20 16:25:18.441950552	raw_sock_udp 	192.168.1.6	55501	3	[89]
2020/12/20 16:25:18.441967902	raw_sock_udp 	192.168.1.6	55501	3	[90]
2020/12/20 16:25:18.441977244	raw_sock_udp 	192.168.1.6	55501	0	[91]
2020/12/20 16:25:18.441985907	raw_sock_udp 	192.168.1.6	55501	0	[92]
2020/12/20 16:25:18.441994172	raw_sock_udp 	192.168.1.6	55501	1	[93]
2020/12/20 16:25:18.442005069	raw_sock_udp 	192.168.1.6	55501	1	[94]
2020/12/20 16:25:18.442013474	raw_sock_udp 	192.168.1.6	55501	3	[95]
2020/12/20 16:25:18.442022350	raw_sock_udp 	192.168.1.6	55501	0	[96]
2020/12/20 16:25:18.442030554	raw_sock_udp 	192.168.1.6	55501	3	[97]
2020/12/20 16:25:18.442068234	raw_sock_udp 	192.168.1.6	55501	1	[98]
2020/12/20 16:25:18.442079967	raw_sock_udp 	192.168.1.6	55501	2	[99]
